id,date,content,url,likes,retweets,reply_count,hashtags,media_type,media_url,media_path
s1539652257217540102,2022-06-22 16:51:18+00:00,Meet the all new Starbucks® Paradise Drink–a vacay for any day. 🍍🥥  (US &amp; Canada) https://t.co/pqB4ondtGI,https://twitter.com/Starbucks/status/1539652257217540102,1404,165,114,,photo,https://pbs.twimg.com/media/FV3xfPLUcAA2Dth?format=png&name=large,Starbucks_media/s1539652257217540102.jpg
s1539231494605926405,2022-06-21 12:59:20+00:00,Sunshine in a cup.☀️ Say hello to the all new Pineapple Passionfruit Starbucks Refreshers® Drink.🍍 (US &amp; Canada) https://t.co/gYs5KDRGgv,https://twitter.com/Starbucks/status/1539231494605926405,1818,247,526,,video,https://video.twimg.com/ext_tw_video/1539229954549747712/pu/vid/480x600/LT6Gzb7MwtG52Sm5.mp4?tag=12,Starbucks_media/s1539231494605926405.mp4
s1534935670728294404,2022-06-09 16:29:16+00:00,We add alt text to images on our social channels because our goal of creating welcoming and accessible spaces doesn't end with our stores. 💚 #AltTextAddsMore https://t.co/GnwYHFD0oY,https://twitter.com/Starbucks/status/1534935670728294404,530,49,146,['AltTextAddsMore'],photo,https://pbs.twimg.com/media/FU0tqRNWQAEusC4?format=jpg&name=large,Starbucks_media/s1534935670728294404.jpg
s1531669895288606722,2022-05-31 16:12:14+00:00,The perfect pop of Pink Drink. 💖 https://t.co/n8lI5YFoLu,https://twitter.com/Starbucks/status/1531669895288606722,1235,118,97,,photo,https://pbs.twimg.com/media/FUGVk-lWUAArzW3?format=jpg&name=large,Starbucks_media/s1531669895288606722.jpg
s1526578860451586048,2022-05-17 15:02:17+00:00,Cheers to always choosing chocolate. 🍫✨ Chocolate Cream Cold Brew. https://t.co/nOez4GjSah,https://twitter.com/Starbucks/status/1526578860451586048,1291,162,280,,photo,https://pbs.twimg.com/media/FS9_TQ7WQAMyoPH?format=jpg&name=large,Starbucks_media/s1526578860451586048.jpg
s1525156226367102979,2022-05-13 16:49:15+00:00,The perfect drizzle doesn’t exi…✨ Caramel Ribbon Crunch Frappuccino® Drink (US &amp; Canada) https://t.co/lNz6788zRY,https://twitter.com/Starbucks/status/1525156226367102979,623,96,182,,video,https://video.twimg.com/ext_tw_video/1525154084751396865/pu/pl/zGWM6xTbaWFNlc17.m3u8?tag=12&container=fmp4,Starbucks_media/s1525156226367102979.mp4
s1524766353822994435,2022-05-12 15:00:02+00:00,"Let's hear it for the grads! 🎓💚 

We're celebrating the nearly 900 partners (employees) who graduated from @ASUOnline this month with 100% tuition coverage through the Starbucks College Achievement Plan. 

To learn more about the program, visit: https://t.co/gJ87xH9hTC https://t.co/HKTxiI2ZRz",https://twitter.com/Starbucks/status/1524766353822994435,300,32,90,,photo,https://pbs.twimg.com/media/FSkLz0PXMAEAZX6?format=jpg&name=large,Starbucks_media/s1524766353822994435.jpg
s1524008834146217985,2022-05-10 12:49:55+00:00,Meet your new summer crush. 🍫 The all new Chocolate Cream Cold Brew. 🤎 (US &amp; Canada) https://t.co/zki3b8V9Pr,https://twitter.com/Starbucks/status/1524008834146217985,1725,277,659,,video,https://video.twimg.com/ext_tw_video/1524008716332322817/pu/vid/720x720/4ZHt-mBEccdiStsQ.mp4?tag=12,Starbucks_media/s1524008834146217985.mp4
s1521867255193083908,2022-05-04 15:00:03+00:00,Cold Brew views. ✨ https://t.co/WAU3ciQ9UX,https://twitter.com/Starbucks/status/1521867255193083908,1167,137,168,,photo,https://pbs.twimg.com/media/FR61ROeWUAARhbu?format=jpg&name=large,Starbucks_media/s1521867255193083908.jpg
s1519012241474957313,2022-04-26 17:55:14+00:00,Those sweet springtime strolls. 🦋 Vanilla Sweet Cream Nitro Cold Brew 🦋 https://t.co/pHh1S0eDQV,https://twitter.com/Starbucks/status/1519012241474957313,801,84,137,,photo,https://pbs.twimg.com/media/FRSdSE9VIAASOR9?format=jpg&name=large,Starbucks_media/s1519012241474957313.jpg
s1517518601665728515,2022-04-22 15:00:03+00:00,"Starting today, Starbucks® Rewards members get 25 Stars when you bring your clean, reusable cup into our cafés for your drink order. We’ll also take 10¢ off your drink!

Valid at participating U.S. stores on in-store beverage purchases only (maximum 3 times per day). https://t.co/G190rNO2ab",https://twitter.com/Starbucks/status/1517518601665728515,682,110,360,,video,https://video.twimg.com/ext_tw_video/1517267605630840832/pu/vid/720x720/FQI9vIxKsWKEYflF.mp4?tag=12,Starbucks_media/s1517518601665728515.mp4
s1514263316960452611,2022-04-13 15:24:43+00:00,"We love a planet-positive accessory. Which reusable do you reach for? Clean, personal cups are welcome in our cafés for your drink order. 💚 https://t.co/0CAFToyOBa",https://twitter.com/Starbucks/status/1514263316960452611,976,104,258,,photo,https://pbs.twimg.com/media/FQO-c1CXsAcW-0V?format=jpg&name=large,Starbucks_media/s1514263316960452611.jpg
s1511357998798716937,2022-04-05 15:00:01+00:00,"When everyone plays, everyone wins. 💚 https://t.co/4Mhbhm2Jkk",https://twitter.com/Starbucks/status/1511357998798716937,603,92,738,,photo,https://pbs.twimg.com/media/FPR3GwbVgAMRwwX?format=jpg&name=large,Starbucks_media/s1511357998798716937.jpg
s1506284574216646656,2022-03-22 15:00:02+00:00,"Pink hues, pink views. 💕 Dragon Drink 💕 https://t.co/Wr0NsMxDSO",https://twitter.com/Starbucks/status/1506284574216646656,1024,138,99,,video,https://video.twimg.com/ext_tw_video/1504927465461886978/pu/vid/720x720/6593iXhEVE0h3b7N.mp4?tag=12,Starbucks_media/s1506284574216646656.mp4
s1505559788914053125,2022-03-20 15:00:00+00:00,"Happy first day of spring! Whether you take things easy breezy or at full speed, good things are ahead this season. 🌸🌿 https://t.co/yh1HDHWZAU",https://twitter.com/Starbucks/status/1505559788914053125,900,128,106,,photo,https://pbs.twimg.com/media/FOKRP_jUYAEEDh1?format=jpg&name=large,Starbucks_media/s1505559788914053125.jpg
s1504835023609860102,2022-03-18 15:00:02+00:00,It’s a whole mood. 🌸 Pink Drink &amp; Dragon Drink 🌸 https://t.co/hfmebUek4j,https://twitter.com/Starbucks/status/1504835023609860102,1678,197,72,,photo,https://pbs.twimg.com/media/FOFevI6UcAsCFOj?format=jpg&name=large,Starbucks_media/s1504835023609860102.jpg
s1504472642006388750,2022-03-17 15:00:04+00:00,Fresh air feeling. 🦋  Vanilla Sweet Cream Nitro Cold Brew 🦋 https://t.co/h0NDGVT7Zx,https://twitter.com/Starbucks/status/1504472642006388750,893,92,64,,photo,https://pbs.twimg.com/media/FOAUEzvUcAM9eZL?format=jpg&name=large,Starbucks_media/s1504472642006388750.jpg
s1503385463800836098,2022-03-14 15:00:00+00:00,Toasted vanilla: the heart of a vanilla bean with the soul of a crème brûlée. ✨ NEW Iced Toasted Vanilla Oatmilk Shaken Espresso​ ✨ https://t.co/Ocx1MvtHDv,https://twitter.com/Starbucks/status/1503385463800836098,1060,141,152,,video,https://video.twimg.com/ext_tw_video/1502334529662435328/pu/vid/320x320/ZNF6MFXLeW82M6d7.mp4?tag=12,Starbucks_media/s1503385463800836098.mp4
s1501952395806326786,2022-03-10 16:05:30+00:00,Smoothest day ever. 💚 Nitro Cold Brew 💚 https://t.co/ZWoXBz5vM9,https://twitter.com/Starbucks/status/1501952395806326786,800,73,46,,photo,https://pbs.twimg.com/media/FNgBneqVIA0ckNS?format=jpg&name=large,Starbucks_media/s1501952395806326786.jpg
s1500863848781213701,2022-03-07 16:00:00+00:00,Pink Drink daydreaming. 🌸 https://t.co/EOIMnVFMQH,https://twitter.com/Starbucks/status/1500863848781213701,1385,197,318,,video,https://video.twimg.com/ext_tw_video/1499909051785703425/pu/pl/S5VSoMre7DgkF4ae.m3u8?tag=12&container=fmp4,Starbucks_media/s1500863848781213701.mp4
s1499051919926599683,2022-03-02 16:00:03+00:00,"Sunshine, all shaken up.
✨ NEW Iced Toasted Vanilla Oatmilk Shaken Espresso
💛 Iced Brown Sugar Oatmilk Shaken Espresso https://t.co/qgnWIXFZEm",https://twitter.com/Starbucks/status/1499051919926599683,1089,130,98,,photo,https://pbs.twimg.com/media/FMzdaNOUYAMzzGV?format=jpg&name=large,Starbucks_media/s1499051919926599683.jpg
s1498659383609200640,2022-03-01 14:00:15+00:00,"Meet the new Iced Toasted Vanilla Oatmilk Shaken Espresso—with layers of rich caramelized vanilla flavor, it’s like vanilla with a glow up. ✨ (US &amp; Canada) https://t.co/4ZfAAQK2UW",https://twitter.com/Starbucks/status/1498659383609200640,2253,245,707,,photo,https://pbs.twimg.com/media/FMxMt7AUYAEkeO2?format=jpg&name=large,Starbucks_media/s1498659383609200640.jpg
s1494703257108692995,2022-02-18 16:00:01+00:00,Cold Brew for you and you and you. ❄️ What’s your go-to Cold Brew order? https://t.co/4BPFSJLpmW,https://twitter.com/Starbucks/status/1494703257108692995,1316,122,177,,photo,https://pbs.twimg.com/media/FL1e-L9VQAAQrrH?format=jpg&name=large,Starbucks_media/s1494703257108692995.jpg
s1486368583638831106,2022-01-26 16:01:00+00:00,"Feeling all kinds of cozy with every sip:

☕ Chai Tea Latte with Soymilk*
☕ Caffè Latte with Oatmilk*
☕ Starbucks® Blonde Vanilla Latte with Oatmilk*
☕ Matcha Tea Latte with Soymilk*
☕ Honey Almondmilk Flat White

*Customize milk preference in the app https://t.co/MWLty9m7PP",https://twitter.com/Starbucks/status/1486368583638831106,913,145,112,,photo,https://pbs.twimg.com/media/FKAWc4fVUAILMCb?format=jpg&name=large,Starbucks_media/s1486368583638831106.jpg
s1486005943968096268,2022-01-25 16:00:00+00:00,"Hot or iced, always nice. 💚💚 Pistachio Latte https://t.co/94pMP5V5EP",https://twitter.com/Starbucks/status/1486005943968096268,874,97,106,,video,https://video.twimg.com/amplify_video/1486004121526161408/pl/GY5B07eI5IeCIWkh.m3u8?tag=14&container=fmp4,Starbucks_media/s1486005943968096268.mp4
s1485643565044744195,2022-01-24 16:00:02+00:00,The writing’s on the wall ❄️🤍 Vanilla Sweet Cream Cold Brew https://t.co/Gx5MfEZsuv,https://twitter.com/Starbucks/status/1485643565044744195,1771,167,63,,photo,https://pbs.twimg.com/media/FJqTluTVEAE_lJN?format=jpg&name=large,Starbucks_media/s1485643565044744195.jpg
s1483474876316848130,2022-01-18 16:22:26+00:00,Smooth sips to start your day. 🧊 Vanilla Sweet Cream Nitro Cold Brew https://t.co/rCh9Jd602L,https://twitter.com/Starbucks/status/1483474876316848130,1191,112,278,,photo,https://pbs.twimg.com/media/FJZccpcVcAArX0l?format=jpg&name=large,Starbucks_media/s1483474876316848130.jpg
s1482020633147961344,2022-01-14 16:03:48+00:00,Retrograde who? Sip away the cosmic chaos with your sign's self-care drink. ✨ #MercuryRetrograde https://t.co/Zdxwp7jt63,https://twitter.com/Starbucks/status/1482020633147961344,2710,363,201,['MercuryRetrograde'],photo,https://pbs.twimg.com/media/FJExzmhVQAQcqhj?format=jpg&name=large,Starbucks_media/s1482020633147961344.jpg
s1481657292319830016,2022-01-13 16:00:01+00:00,Ice to see you. ❄️ https://t.co/FloGM3Lq1A,https://twitter.com/Starbucks/status/1481657292319830016,1131,130,60,,video,https://video.twimg.com/amplify_video/1481431921636765700/pl/yFyPavEB6tY789Iy.m3u8?tag=14&container=fmp4,Starbucks_media/s1481657292319830016.mp4
s1481298783694913536,2022-01-12 16:15:25+00:00,"New year, new routine. 

❄️ Iced Brown Sugar Oatmilk Shaken Espresso (120)
❄️ Iced Chocolate Almondmilk Shaken Espresso (110)
❄️ Cold Brew w/ Vanilla Sweet Cream Cold Foam* (70)
❄️ Iced Caffè Latte w/ Sugar Free Vanilla Syrup* (130)
❄️ Nitro Cold Brew (5)

*Customize in the app https://t.co/rV9Qtuw9sj",https://twitter.com/Starbucks/status/1481298783694913536,1829,216,63,,photo,https://pbs.twimg.com/media/FI6hU-MVgAADdZ9?format=jpg&name=large,Starbucks_media/s1481298783694913536.jpg
s1480577018072743937,2022-01-10 16:27:23+00:00,"To start 2022 off right, Starbucks is sending you good vibes. Literally. Text “hi” to 78887 to sign up, and you might just get a couple surprises along the way... https://t.co/PgRPAKaJr4",https://twitter.com/Starbucks/status/1480577018072743937,1111,199,231,,photo,https://pbs.twimg.com/media/FIwQojLVQAQMVxG?format=jpg&name=large,Starbucks_media/s1480577018072743937.jpg
s1479845351834243076,2022-01-08 16:00:00+00:00,On our way to good days. ✌️ Iced Brown Sugar Oatmilk Shaken Espresso https://t.co/xVqdiwF2aK,https://twitter.com/Starbucks/status/1479845351834243076,1709,124,69,,photo,https://pbs.twimg.com/media/FISigRAVUAAQlwg?format=jpg&name=large,Starbucks_media/s1479845351834243076.jpg
s1478365603484381188,2022-01-04 14:00:01+00:00,Cue the confetti. 🎊 Pistachio Latte is back! https://t.co/V25NGD1zt8,https://twitter.com/Starbucks/status/1478365603484381188,2927,275,859,,photo,https://pbs.twimg.com/media/FH37NW9XsAI-q6j?format=jpg&name=large,Starbucks_media/s1478365603484381188.jpg
s1478033415198760961,2022-01-03 16:00:01+00:00,Pass on the cheer with the Caramel Brulée Latte. ❄️ https://t.co/zSXX7KDVuA,https://twitter.com/Starbucks/status/1478033415198760961,1334,115,69,,photo,https://pbs.twimg.com/media/FHPoXlbX0AcD5X5?format=jpg&name=large,Starbucks_media/s1478033415198760961.jpg
s1476583864206307328,2021-12-30 16:00:01+00:00,Add some sprinkles to your coffee break with the Iced Sugar Cookie Almondmilk Latte. Share with your work bestie! https://t.co/OOafsAG1tn,https://twitter.com/Starbucks/status/1476583864206307328,890,81,47,,photo,https://pbs.twimg.com/media/FHPnnE2XIAsP1-i?format=jpg&name=large,Starbucks_media/s1476583864206307328.jpg
s1476221478672551942,2021-12-29 16:00:02+00:00,Toasted White Chocolate Mocha gets 10s across the board. https://t.co/Zd53dp0TNU,https://twitter.com/Starbucks/status/1476221478672551942,1216,104,60,,photo,https://pbs.twimg.com/media/FHPmnJzXwAEimzB?format=jpg&name=large,Starbucks_media/s1476221478672551942.jpg
s1475859092673478661,2021-12-28 16:00:02+00:00,Irish Cream Cold Brew celebrations call for festive decorations. 🎉 https://t.co/pf18QQ50z0,https://twitter.com/Starbucks/status/1475859092673478661,700,69,44,,video,https://video.twimg.com/ext_tw_video/1473774632591409153/pu/pl/TmRfqlM_4q5ouOnK.m3u8?tag=12&container=fmp4,Starbucks_media/s1475859092673478661.mp4
s1474047153907675151,2021-12-23 16:00:02+00:00,A last-minute gift for them. A Toasted White Chocolate Mocha for you. 🌟 https://t.co/FOZzmleofx,https://twitter.com/Starbucks/status/1474047153907675151,841,81,63,,photo,https://pbs.twimg.com/media/FHPlNT7X0AMWcAl?format=jpg&name=large,Starbucks_media/s1474047153907675151.jpg
s1473684768323686406,2021-12-22 16:00:03+00:00,Sip and stroll with the Caramel Brulée Latte. ✨ https://t.co/fMd5NmIq2t,https://twitter.com/Starbucks/status/1473684768323686406,699,85,41,,video,https://video.twimg.com/ext_tw_video/1473478904463732739/pu/vid/720x720/W8QTeixlNZziY7Gq.mp4?tag=12,Starbucks_media/s1473684768323686406.mp4
s1473322370924490752,2021-12-21 16:00:00+00:00,Still true whether you're watching your annual go-to for the first or tenth time this season. ❤️🎄 https://t.co/F0ob2tbx2w,https://twitter.com/Starbucks/status/1473322370924490752,667,59,45,,photo,https://pbs.twimg.com/media/FG1qapTXEAwxE4F?format=jpg&name=large,Starbucks_media/s1473322370924490752.jpg
s1471510437632036864,2021-12-16 16:00:02+00:00,Stacks on stacks of flavor. Try the Iced Sugar Cookie Almondmilk Latte today. https://t.co/QR7Rbp1a1G,https://twitter.com/Starbucks/status/1471510437632036864,1757,203,93,,photo,https://pbs.twimg.com/media/FGsJDSnWYAAdZr5?format=jpg&name=large,Starbucks_media/s1471510437632036864.jpg
s1468973719087456257,2021-12-09 16:00:01+00:00,"The sparkle squad: Toasted White Chocolate Mocha, Caramel Brulée Latte, and Peppermint Mocha. https://t.co/YgUzcpIpUQ",https://twitter.com/Starbucks/status/1468973719087456257,1266,142,178,,photo,https://pbs.twimg.com/media/FGLXKEjX0AAbXD1?format=jpg&name=large,Starbucks_media/s1468973719087456257.jpg
s1468611336720449537,2021-12-08 16:00:02+00:00,Ready for the holidays! The Iced Sugar Cookie Almondmilk Latte. ✨ https://t.co/VaALyI0uAK,https://twitter.com/Starbucks/status/1468611336720449537,1570,169,372,,photo,https://pbs.twimg.com/media/FGCzfJyXMAgD-pK?format=jpg&name=large,Starbucks_media/s1468611336720449537.jpg
s1468248944383721472,2021-12-07 16:00:01+00:00,"Party with Peppermint. Peppermint Mocha Frappuccino® Drink is here, and blended to perfection. https://t.co/S7Yg8OzsKM",https://twitter.com/Starbucks/status/1468248944383721472,738,104,60,,video,https://video.twimg.com/ext_tw_video/1468248301803909123/pu/vid/320x320/8XPpgA6trD5vVYFY.mp4?tag=12,Starbucks_media/s1468248944383721472.mp4
s1467886552219066376,2021-12-06 16:00:00+00:00,Cheers to more moments like this. Share a Caramel Brulée Latte with a loved one! https://t.co/TXvFhEE4s4,https://twitter.com/Starbucks/status/1467886552219066376,456,38,58,,video,https://video.twimg.com/ext_tw_video/1467885784778915854/pu/pl/UrGNqJc588MD2MzN.m3u8?tag=12&container=fmp4,Starbucks_media/s1467886552219066376.mp4
s1466799746958471170,2021-12-03 16:01:26+00:00,You can find us sipping Chestnut Praline Lattes and ice skating all season long. ❤️⛸️ https://t.co/e3dK14oOqe,https://twitter.com/Starbucks/status/1466799746958471170,460,33,71,,video,https://video.twimg.com/ext_tw_video/1466790277092368384/pu/vid/320x320/8seIp0QbeVi2l0p-.mp4?tag=12,Starbucks_media/s1466799746958471170.mp4
s1466437010395209736,2021-12-02 16:00:03+00:00,Warm up to the new Sugar Cookie Almondmilk Latte. Who’s your tree picking partner? 🎄 https://t.co/EzknIJPqTR,https://twitter.com/Starbucks/status/1466437010395209736,397,37,67,,video,https://video.twimg.com/ext_tw_video/1466195932555399169/pu/pl/66d-i50H0V7DppWP.m3u8?tag=12&container=fmp4,Starbucks_media/s1466437010395209736.mp4
s1466074617219584000,2021-12-01 16:00:01+00:00,"Same favorite, year after year. Share with someone as obsessed with Peppermint Mocha as you are! https://t.co/dMXyG47TGd",https://twitter.com/Starbucks/status/1466074617219584000,721,60,77,,photo,https://pbs.twimg.com/media/FFe2ZeFWQAYMFCe?format=jpg&name=large,Starbucks_media/s1466074617219584000.jpg
s1465713173907091456,2021-11-30 16:03:46+00:00,"Your baristas, your tweets. 💚 https://t.co/yj2hxCTnZa",https://twitter.com/Starbucks/status/1465713173907091456,442,40,40,,video,https://video.twimg.com/ext_tw_video/1465713102671032320/pu/pl/ACiTReTuhzqdvGsp.m3u8?tag=12&container=fmp4,Starbucks_media/s1465713173907091456.mp4
s1464262685218856963,2021-11-26 16:00:03+00:00,Getting together with friends old and new. Spreading joy with Irish Cream Cold Brew. ❤️ https://t.co/jAFCNwEZc4,https://twitter.com/Starbucks/status/1464262685218856963,680,81,53,,video,https://video.twimg.com/ext_tw_video/1463521169886351364/pu/vid/720x720/s2fk88xEthFf3OKf.mp4?tag=12,Starbucks_media/s1464262685218856963.mp4
s1463537908179034114,2021-11-24 16:00:03+00:00,We'll go first: We're thankful for all of you. 💚 https://t.co/urFkbEOsJt,https://twitter.com/Starbucks/status/1463537908179034114,1343,100,116,,photo,https://pbs.twimg.com/media/FE63AlIXIAEMZaL?format=jpg&name=large,Starbucks_media/s1463537908179034114.jpg
s1463175518212083712,2021-11-23 16:00:02+00:00,A new way to holiday. The Iced Sugar Cookie Almondmilk Latte has arrived. ✨ https://t.co/c3CmLWn3v2,https://twitter.com/Starbucks/status/1463175518212083712,1778,159,106,,photo,https://pbs.twimg.com/media/FE4zhgKWUAU5VJv?format=jpg&name=large,Starbucks_media/s1463175518212083712.jpg
s1462813129579008004,2021-11-22 16:00:02+00:00,Toast to the drinks you love most. Toasted White Chocolate Mocha is here. https://t.co/3U2sCxdlcq,https://twitter.com/Starbucks/status/1462813129579008004,1011,100,55,,photo,https://pbs.twimg.com/media/FEkk0pBXwAkGzVk?format=jpg&name=large,Starbucks_media/s1462813129579008004.jpg
s1462088349733117966,2021-11-20 16:00:01+00:00,It’s peppermint to be. Peppermint Mocha is here! https://t.co/JbxqOuhht6,https://twitter.com/Starbucks/status/1462088349733117966,2035,200,68,,photo,https://pbs.twimg.com/media/FEkjtxqXwAA4gmj?format=jpg&name=large,Starbucks_media/s1462088349733117966.jpg
s1461348475161825293,2021-11-18 15:00:01+00:00,"Memories made. Celebrate with Peppermint Mocha, Caramel Brulée Latte and Toasted White Chocolate Mocha. 💚 https://t.co/hmx2RNMeLo",https://twitter.com/Starbucks/status/1461348475161825293,736,71,62,,video,https://video.twimg.com/ext_tw_video/1461133818744745994/pu/vid/718x720/De2eKgXYabuQ5CDb.mp4?tag=12,Starbucks_media/s1461348475161825293.mp4
s1460970988863111176,2021-11-17 14:00:01+00:00,"More cheer is here! Tomorrow, Nov. 18th, get a limited-edition reusable red cup free with the purchase of any handcrafted holiday drink. Quantities are limited, while supplies last, at participating US &amp; Canada stores. ✨ https://t.co/IC8Ju2fV7k https://t.co/BfzjOZZ7dO",https://twitter.com/Starbucks/status/1460970988863111176,7061,738,476,,video,https://video.twimg.com/ext_tw_video/1460767840965996545/pu/vid/320x320/8YIUxea_aR8M09Og.mp4?tag=12,Starbucks_media/s1460970988863111176.mp4
s1460276416298110982,2021-11-15 16:00:02+00:00,A Toasted White Chocolate Mocha dream come true. 🤍 (US only) https://t.co/xVdgawqFBx,https://twitter.com/Starbucks/status/1460276416298110982,1882,154,77,,photo,https://pbs.twimg.com/media/FEBOcxFXMAAJSVp?format=jpg&name=large,Starbucks_media/s1460276416298110982.jpg
s1459551638285434884,2021-11-13 16:00:02+00:00,Break out the tinsel and bring on the cheer. Irish Cream Cold Brew is finally here! ✨ https://t.co/HwzQvRnUwr,https://twitter.com/Starbucks/status/1459551638285434884,1067,113,57,,video,https://video.twimg.com/ext_tw_video/1459253057607417861/pu/vid/320x320/uElDmMgNYVO888yH.mp4?tag=12,Starbucks_media/s1459551638285434884.mp4
s1459144932577456134,2021-11-12 13:03:56+00:00,Watch it all begin again…with a Grande Caramel Nonfat Latte (Taylor’s Version).🧣 https://t.co/Ww1g9tMs26,https://twitter.com/Starbucks/status/1459144932577456134,37875,7789,868,,video,https://video.twimg.com/ext_tw_video/1459143892599820289/pu/vid/720x1280/WHDMm9awbuhQC8xj.mp4?tag=12,Starbucks_media/s1459144932577456134.mp4
s1458464473564340229,2021-11-10 16:00:02+00:00,A holiday party in a cup. Caramel Brulée Latte has returned. 🎉 (US &amp; CA) https://t.co/96P9ddAIJe,https://twitter.com/Starbucks/status/1458464473564340229,1667,148,108,,video,https://video.twimg.com/ext_tw_video/1458211658409578501/pu/vid/540x540/o8KNCdD88yqZD5ez.mp4?tag=12,Starbucks_media/s1458464473564340229.mp4
s1458102083412971531,2021-11-09 16:00:01+00:00,Peppermint = perfection. Peppermint Mocha is back! ❄️ (US &amp; CA) https://t.co/m2V5gSc11N,https://twitter.com/Starbucks/status/1458102083412971531,2260,220,91,,photo,https://pbs.twimg.com/media/FDtQuVKWYAQGgxq?format=jpg&name=large,Starbucks_media/s1458102083412971531.jpg
s1457815192268541959,2021-11-08 21:00:01+00:00,Nothing cookie cutter about it. A nondairy twist on the vanilla sugar cookie flavor you love — the new Iced Sugar Cookie Almondmilk Latte. ✨ https://t.co/4Wka2Rgyq0,https://twitter.com/Starbucks/status/1457815192268541959,6079,374,379,,photo,https://pbs.twimg.com/media/FDdgANfX0AgEozp?format=jpg&name=large,Starbucks_media/s1457815192268541959.jpg
s1456637434968436740,2021-11-05 15:00:02+00:00,"Three really is a magic number. Caramel Brulée Latte, Peppermint Mocha and Toasted White Chocolate Mocha are here. ✨ (US only) https://t.co/ui5P2V99VE",https://twitter.com/Starbucks/status/1456637434968436740,3249,322,302,,photo,https://pbs.twimg.com/media/FDYWn6dX0AgeCUO?format=jpg&name=large,Starbucks_media/s1456637434968436740.jpg
s1456229753183219719,2021-11-04 12:00:03+00:00,"The holidays are back, and there's a new way to celebrate — Introducing the Iced Sugar Cookie Almondmilk Latte. ✨ (US only) https://t.co/fplDU6LRO6",https://twitter.com/Starbucks/status/1456229753183219719,9215,576,556,,video,https://video.twimg.com/ext_tw_video/1456228754569809925/pu/vid/320x320/UJdm1mAzONZTmmRw.mp4?tag=12,Starbucks_media/s1456229753183219719.mp4
s1455988876359647232,2021-11-03 20:02:53+00:00,"Coming Nov. 4, a new batch of holiday joy. ❤️🎄 (US &amp; Canada) https://t.co/jqTrWaZQiH",https://twitter.com/Starbucks/status/1455988876359647232,3980,468,200,,video,https://video.twimg.com/ext_tw_video/1455988777743171586/pu/vid/480x852/jpB5-SeE2vksDVtf.mp4?tag=12,Starbucks_media/s1455988876359647232.mp4
s1455867491754946569,2021-11-03 12:00:33+00:00,"Tomorrow, let's holiday our hearts out. Holiday drinks arrive at Starbucks on Thursday, November 4th. ✨ (US &amp; Canada) https://t.co/MAAJ6n1FfS",https://twitter.com/Starbucks/status/1455867491754946569,12486,1823,720,,photo,https://pbs.twimg.com/media/FDRHFP8WYAAJfYL?format=jpg&name=large,Starbucks_media/s1455867491754946569.jpg
s1455589868357173253,2021-11-02 17:37:22+00:00,You're not alone. 💚 cecilybauchmann (IG) https://t.co/ihNhUgVP9K,https://twitter.com/Starbucks/status/1455589868357173253,749,68,30,,video,https://video.twimg.com/ext_tw_video/1455589829585014785/pu/vid/480x852/qnAz_ryFd5dPVrb2.mp4?tag=12,Starbucks_media/s1455589868357173253.mp4
s1453090916105809923,2021-10-26 20:07:26+00:00,Taylor said PSLs and plaid stuff. 🍂🧣 https://t.co/gtWp1Pc2Bw,https://twitter.com/Starbucks/status/1453090916105809923,6086,1027,121,,video,https://video.twimg.com/ext_tw_video/1453090835063459840/pu/pl/JSwqdU9KXepwjUvJ.m3u8?tag=12&container=fmp4,Starbucks_media/s1453090916105809923.mp4
s1451564004007100446,2021-10-22 15:00:01+00:00,Every Pumpkin Cream Cold Brew deserves a main character moment. 🎃🧡 https://t.co/OGC5VM4MZn,https://twitter.com/Starbucks/status/1451564004007100446,1360,127,35,,photo,https://pbs.twimg.com/media/FCQjFySUYA4SNeL?format=jpg&name=large,Starbucks_media/s1451564004007100446.jpg
s1447940130048729101,2021-10-12 15:00:03+00:00,"Try brewing with a pour-over, one of our favorite ways to enjoy Starbucks Reserve® Vietnam Da Lat. It’s a simple method where hot water cascades slowly over freshly ground coffee, bringing out notes of bittersweet chocolate and dried orange peel. https://t.co/JBAYXIrW08",https://twitter.com/Starbucks/status/1447940130048729101,690,77,30,,photo,https://pbs.twimg.com/media/FBcLyZZUYAIDdls?format=jpg&name=large,Starbucks_media/s1447940130048729101.jpg
s1446128184546586640,2021-10-07 15:00:01+00:00,Apple crisp sips. 🍎 #AppleCrispMacchiato https://t.co/DksjiRueEX,https://twitter.com/Starbucks/status/1446128184546586640,704,95,97,['AppleCrispMacchiato'],gif,https://video.twimg.com/tweet_video/FBDbLEJVUAg2e6D.mp4,Starbucks_media/s1446128184546586640.gif
s1445374004013981706,2021-10-05 13:03:10+00:00,"We’re celebrating 50 years of coffee, memories and laughter with you. Drop a GIF to celebrate! 💚 #Starbucks50 https://t.co/ooOTsNsB4L",https://twitter.com/Starbucks/status/1445374004013981706,1093,94,224,['Starbucks50'],gif,https://video.twimg.com/tweet_video/FA7_r8aXoAcDX6b.mp4,Starbucks_media/s1445374004013981706.gif
